,action,reward,id,block,schedule_type
41,0,1,1534336273_57.csv,1, STATIC
42,0,0,1534336273_57.csv,1, STATIC
43,1,0,1534336273_57.csv,1, STATIC
44,0,1,1534336273_57.csv,1, STATIC
45,0,1,1534336273_57.csv,1, STATIC
46,1,1,1534336273_57.csv,1, STATIC
47,1,0,1534336273_57.csv,1, STATIC
48,0,0,1534336273_57.csv,1, STATIC
49,0,0,1534336273_57.csv,1, STATIC
50,1,0,1534336273_57.csv,1, STATIC
51,0,0,1534336273_57.csv,1, STATIC
52,1,0,1534336273_57.csv,1, STATIC
53,1,0,1534336273_57.csv,1, STATIC
54,0,0,1534336273_57.csv,1, STATIC
55,1,0,1534336273_57.csv,1, STATIC
56,0,0,1534336273_57.csv,1, STATIC
57,0,0,1534336273_57.csv,1, STATIC
58,1,0,1534336273_57.csv,1, STATIC
59,0,1,1534336273_57.csv,1, STATIC
60,1,0,1534336273_57.csv,1, STATIC
61,0,0,1534336273_57.csv,1, STATIC
62,1,0,1534336273_57.csv,1, STATIC
63,0,1,1534336273_57.csv,1, STATIC
64,1,1,1534336273_57.csv,1, STATIC
65,0,0,1534336273_57.csv,1, STATIC
66,1,1,1534336273_57.csv,1, STATIC
67,0,0,1534336273_57.csv,1, STATIC
68,1,0,1534336273_57.csv,1, STATIC
69,0,0,1534336273_57.csv,1, STATIC
70,1,0,1534336273_57.csv,1, STATIC
71,0,0,1534336273_57.csv,1, STATIC
72,1,1,1534336273_57.csv,1, STATIC
73,1,1,1534336273_57.csv,1, STATIC
74,1,0,1534336273_57.csv,1, STATIC
75,1,0,1534336273_57.csv,1, STATIC
76,0,0,1534336273_57.csv,1, STATIC
77,1,0,1534336273_57.csv,1, STATIC
78,0,0,1534336273_57.csv,1, STATIC
79,1,0,1534336273_57.csv,1, STATIC
80,0,1,1534336273_57.csv,1, STATIC
81,1,0,1534336273_57.csv,1, STATIC
82,0,0,1534336273_57.csv,1, STATIC
83,0,1,1534336273_57.csv,1, STATIC
84,0,0,1534336273_57.csv,1, STATIC
85,1,0,1534336273_57.csv,1, STATIC
86,0,0,1534336273_57.csv,1, STATIC
87,1,0,1534336273_57.csv,1, STATIC
88,0,0,1534336273_57.csv,1, STATIC
89,1,0,1534336273_57.csv,1, STATIC
90,1,0,1534336273_57.csv,1, STATIC
91,0,0,1534336273_57.csv,1, STATIC
92,1,1,1534336273_57.csv,1, STATIC
93,1,1,1534336273_57.csv,1, STATIC
94,1,1,1534336273_57.csv,1, STATIC
95,1,1,1534336273_57.csv,1, STATIC
96,1,0,1534336273_57.csv,1, STATIC
97,0,0,1534336273_57.csv,1, STATIC
98,1,1,1534336273_57.csv,1, STATIC
0,0,1,1534345649_95.csv,1, STATIC
1,1,1,1534345649_95.csv,1, STATIC
2,0,0,1534345649_95.csv,1, STATIC
3,1,0,1534345649_95.csv,1, STATIC
4,0,0,1534345649_95.csv,1, STATIC
5,0,0,1534345649_95.csv,1, STATIC
6,0,0,1534345649_95.csv,1, STATIC
7,1,0,1534345649_95.csv,1, STATIC
8,1,0,1534345649_95.csv,1, STATIC
9,0,1,1534345649_95.csv,1, STATIC
10,0,0,1534345649_95.csv,1, STATIC
11,1,1,1534345649_95.csv,1, STATIC
12,0,0,1534345649_95.csv,1, STATIC
13,1,1,1534345649_95.csv,1, STATIC
14,1,0,1534345649_95.csv,1, STATIC
15,0,1,1534345649_95.csv,1, STATIC
16,0,0,1534345649_95.csv,1, STATIC
17,1,0,1534345649_95.csv,1, STATIC
18,1,0,1534345649_95.csv,1, STATIC
19,0,1,1534345649_95.csv,1, STATIC
20,0,0,1534345649_95.csv,1, STATIC
21,0,0,1534345649_95.csv,1, STATIC
22,1,0,1534345649_95.csv,1, STATIC
23,1,1,1534345649_95.csv,1, STATIC
24,0,0,1534345649_95.csv,1, STATIC
25,1,1,1534345649_95.csv,1, STATIC
26,0,0,1534345649_95.csv,1, STATIC
27,0,1,1534345649_95.csv,1, STATIC
28,0,0,1534345649_95.csv,1, STATIC
29,1,0,1534345649_95.csv,1, STATIC
30,1,1,1534345649_95.csv,1, STATIC
31,0,0,1534345649_95.csv,1, STATIC
32,1,1,1534345649_95.csv,1, STATIC
33,1,0,1534345649_95.csv,1, STATIC
34,0,0,1534345649_95.csv,1, STATIC
35,0,0,1534345649_95.csv,1, STATIC
36,1,0,1534345649_95.csv,1, STATIC
37,1,0,1534345649_95.csv,1, STATIC
38,1,0,1534345649_95.csv,1, STATIC
39,0,0,1534345649_95.csv,1, STATIC
40,1,0,1534345649_95.csv,1, STATIC
41,0,0,1534345649_95.csv,1, STATIC
42,0,0,1534345649_95.csv,1, STATIC
43,1,0,1534345649_95.csv,1, STATIC
44,1,1,1534345649_95.csv,1, STATIC
45,1,1,1534345649_95.csv,1, STATIC
46,0,1,1534345649_95.csv,1, STATIC
47,1,0,1534345649_95.csv,1, STATIC
48,0,0,1534345649_95.csv,1, STATIC
49,1,0,1534345649_95.csv,1, STATIC
50,1,0,1534345649_95.csv,1, STATIC
51,0,0,1534345649_95.csv,1, STATIC
52,1,1,1534345649_95.csv,1, STATIC
53,1,0,1534345649_95.csv,1, STATIC
54,0,0,1534345649_95.csv,1, STATIC
55,0,0,1534345649_95.csv,1, STATIC
56,1,0,1534345649_95.csv,1, STATIC
57,0,0,1534345649_95.csv,1, STATIC
58,0,0,1534345649_95.csv,1, STATIC
59,1,1,1534345649_95.csv,1, STATIC
60,0,0,1534345649_95.csv,1, STATIC
61,0,0,1534345649_95.csv,1, STATIC
62,1,0,1534345649_95.csv,1, STATIC
63,0,0,1534345649_95.csv,1, STATIC
64,1,0,1534345649_95.csv,1, STATIC
65,0,0,1534345649_95.csv,1, STATIC
66,0,1,1534345649_95.csv,1, STATIC
67,1,0,1534345649_95.csv,1, STATIC
68,0,0,1534345649_95.csv,1, STATIC
69,1,0,1534345649_95.csv,1, STATIC
70,1,0,1534345649_95.csv,1, STATIC
71,0,0,1534345649_95.csv,1, STATIC
72,0,1,1534345649_95.csv,1, STATIC
73,0,1,1534345649_95.csv,1, STATIC
74,1,1,1534345649_95.csv,1, STATIC
75,0,0,1534345649_95.csv,1, STATIC
76,1,0,1534345649_95.csv,1, STATIC
77,0,0,1534345649_95.csv,1, STATIC
78,0,0,1534345649_95.csv,1, STATIC
79,1,0,1534345649_95.csv,1, STATIC
80,1,1,1534345649_95.csv,1, STATIC
81,0,0,1534345649_95.csv,1, STATIC
82,1,0,1534345649_95.csv,1, STATIC
83,0,0,1534345649_95.csv,1, STATIC
84,1,0,1534345649_95.csv,1, STATIC
85,0,0,1534345649_95.csv,1, STATIC
86,1,0,1534345649_95.csv,1, STATIC
87,1,0,1534345649_95.csv,1, STATIC
88,1,0,1534345649_95.csv,1, STATIC
89,1,0,1534345649_95.csv,1, STATIC
90,0,0,1534345649_95.csv,1, STATIC
91,1,0,1534345649_95.csv,1, STATIC
92,0,1,1534345649_95.csv,1, STATIC
93,0,1,1534345649_95.csv,1, STATIC
94,1,0,1534345649_95.csv,1, STATIC
95,0,1,1534345649_95.csv,1, STATIC
96,1,0,1534345649_95.csv,1, STATIC
97,0,1,1534345649_95.csv,1, STATIC
98,0,1,1534345649_95.csv,1, STATIC
99,0,0,1534345649_95.csv,1, STATIC
0,1,0,1534329910_1.csv,1, STATIC
1,1,1,1534329910_1.csv,1, STATIC
2,0,0,1534329910_1.csv,1, STATIC
3,0,0,1534329910_1.csv,1, STATIC
4,1,0,1534329910_1.csv,1, STATIC
5,1,0,1534329910_1.csv,1, STATIC
6,0,0,1534329910_1.csv,1, STATIC
7,1,0,1534329910_1.csv,1, STATIC
8,0,0,1534329910_1.csv,1, STATIC
9,0,1,1534329910_1.csv,1, STATIC
10,0,0,1534329910_1.csv,1, STATIC
11,1,1,1534329910_1.csv,1, STATIC
12,0,0,1534329910_1.csv,1, STATIC
13,1,1,1534329910_1.csv,1, STATIC
14,0,0,1534329910_1.csv,1, STATIC
15,0,1,1534329910_1.csv,1, STATIC
16,1,0,1534329910_1.csv,1, STATIC
17,0,0,1534329910_1.csv,1, STATIC
18,1,0,1534329910_1.csv,1, STATIC
19,0,1,1534329910_1.csv,1, STATIC
20,0,0,1534329910_1.csv,1, STATIC
21,0,0,1534329910_1.csv,1, STATIC
22,1,0,1534329910_1.csv,1, STATIC
23,0,0,1534329910_1.csv,1, STATIC
24,1,0,1534329910_1.csv,1, STATIC
25,1,1,1534329910_1.csv,1, STATIC
26,0,0,1534329910_1.csv,1, STATIC
27,0,1,1534329910_1.csv,1, STATIC
28,1,1,1534329910_1.csv,1, STATIC
29,0,0,1534329910_1.csv,1, STATIC
30,1,1,1534329910_1.csv,1, STATIC
31,1,0,1534329910_1.csv,1, STATIC
32,1,1,1534329910_1.csv,1, STATIC
33,0,1,1534329910_1.csv,1, STATIC
34,1,0,1534329910_1.csv,1, STATIC
35,0,0,1534329910_1.csv,1, STATIC
36,1,0,1534329910_1.csv,1, STATIC
37,1,0,1534329910_1.csv,1, STATIC
38,1,0,1534329910_1.csv,1, STATIC
39,1,0,1534329910_1.csv,1, STATIC
40,0,0,1534329910_1.csv,1, STATIC
41,0,0,1534329910_1.csv,1, STATIC
42,1,0,1534329910_1.csv,1, STATIC
43,1,0,1534329910_1.csv,1, STATIC
44,0,0,1534329910_1.csv,1, STATIC
45,1,1,1534329910_1.csv,1, STATIC
46,1,0,1534329910_1.csv,1, STATIC
47,0,0,1534329910_1.csv,1, STATIC
48,1,0,1534329910_1.csv,1, STATIC
49,0,0,1534329910_1.csv,1, STATIC
50,0,0,1534329910_1.csv,1, STATIC
51,1,0,1534329910_1.csv,1, STATIC
52,1,1,1534329910_1.csv,1, STATIC
53,0,0,1534329910_1.csv,1, STATIC
54,1,0,1534329910_1.csv,1, STATIC
55,1,0,1534329910_1.csv,1, STATIC
56,1,0,1534329910_1.csv,1, STATIC
57,0,0,1534329910_1.csv,1, STATIC
58,1,0,1534329910_1.csv,1, STATIC
59,1,1,1534329910_1.csv,1, STATIC
60,0,0,1534329910_1.csv,1, STATIC
61,1,0,1534329910_1.csv,1, STATIC
62,1,0,1534329910_1.csv,1, STATIC
63,0,0,1534329910_1.csv,1, STATIC
64,1,0,1534329910_1.csv,1, STATIC
65,1,0,1534329910_1.csv,1, STATIC
66,0,1,1534329910_1.csv,1, STATIC
67,0,0,1534329910_1.csv,1, STATIC
68,0,0,1534329910_1.csv,1, STATIC
69,1,0,1534329910_1.csv,1, STATIC
70,0,0,1534329910_1.csv,1, STATIC
71,0,0,1534329910_1.csv,1, STATIC
72,1,0,1534329910_1.csv,1, STATIC
73,1,1,1534329910_1.csv,1, STATIC
74,1,1,1534329910_1.csv,1, STATIC
75,0,0,1534329910_1.csv,1, STATIC
76,0,0,1534329910_1.csv,1, STATIC
77,1,1,1534329910_1.csv,1, STATIC
78,1,0,1534329910_1.csv,1, STATIC
79,0,0,1534329910_1.csv,1, STATIC
80,0,0,1534329910_1.csv,1, STATIC
81,1,0,1534329910_1.csv,1, STATIC
82,1,0,1534329910_1.csv,1, STATIC
83,1,1,1534329910_1.csv,1, STATIC
84,0,1,1534329910_1.csv,1, STATIC
85,0,0,1534329910_1.csv,1, STATIC
86,0,1,1534329910_1.csv,1, STATIC
87,1,0,1534329910_1.csv,1, STATIC
88,1,0,1534329910_1.csv,1, STATIC
89,1,0,1534329910_1.csv,1, STATIC
90,0,0,1534329910_1.csv,1, STATIC
91,1,0,1534329910_1.csv,1, STATIC
92,0,1,1534329910_1.csv,1, STATIC
93,1,0,1534329910_1.csv,1, STATIC
94,0,1,1534329910_1.csv,1, STATIC
95,1,1,1534329910_1.csv,1, STATIC
96,0,0,1534329910_1.csv,1, STATIC
97,1,0,1534329910_1.csv,1, STATIC
98,0,1,1534329910_1.csv,1, STATIC
0,1,1,1534343303_25.csv,1, STATIC
1,1,1,1534343303_25.csv,1, STATIC
2,1,0,1534343303_25.csv,1, STATIC
3,1,0,1534343303_25.csv,1, STATIC
4,1,0,1534343303_25.csv,1, STATIC
5,1,0,1534343303_25.csv,1, STATIC
6,1,0,1534343303_25.csv,1, STATIC
7,0,0,1534343303_25.csv,1, STATIC
8,1,0,1534343303_25.csv,1, STATIC
9,0,1,1534343303_25.csv,1, STATIC
10,0,0,1534343303_25.csv,1, STATIC
11,1,0,1534343303_25.csv,1, STATIC
12,1,0,1534343303_25.csv,1, STATIC
13,1,0,1534343303_25.csv,1, STATIC
14,0,0,1534343303_25.csv,1, STATIC
15,0,0,1534343303_25.csv,1, STATIC
16,0,0,1534343303_25.csv,1, STATIC
17,1,0,1534343303_25.csv,1, STATIC
18,1,1,1534343303_25.csv,1, STATIC
19,1,1,1534343303_25.csv,1, STATIC
20,1,0,1534343303_25.csv,1, STATIC
21,1,0,1534343303_25.csv,1, STATIC
22,1,1,1534343303_25.csv,1, STATIC
23,1,0,1534343303_25.csv,1, STATIC
24,1,0,1534343303_25.csv,1, STATIC
25,1,0,1534343303_25.csv,1, STATIC
26,1,0,1534343303_25.csv,1, STATIC
27,1,1,1534343303_25.csv,1, STATIC
28,0,1,1534343303_25.csv,1, STATIC
29,1,0,1534343303_25.csv,1, STATIC
30,1,0,1534343303_25.csv,1, STATIC
31,1,0,1534343303_25.csv,1, STATIC
32,1,0,1534343303_25.csv,1, STATIC
33,1,1,1534343303_25.csv,1, STATIC
34,0,0,1534343303_25.csv,1, STATIC
35,0,0,1534343303_25.csv,1, STATIC
36,1,0,1534343303_25.csv,1, STATIC
37,0,0,1534343303_25.csv,1, STATIC
38,1,0,1534343303_25.csv,1, STATIC
39,1,0,1534343303_25.csv,1, STATIC
40,1,0,1534343303_25.csv,1, STATIC
41,1,0,1534343303_25.csv,1, STATIC
42,0,0,1534343303_25.csv,1, STATIC
43,0,0,1534343303_25.csv,1, STATIC
44,0,1,1534343303_25.csv,1, STATIC
45,1,1,1534343303_25.csv,1, STATIC
46,1,1,1534343303_25.csv,1, STATIC
47,0,0,1534343303_25.csv,1, STATIC
48,0,0,1534343303_25.csv,1, STATIC
49,1,0,1534343303_25.csv,1, STATIC
50,1,0,1534343303_25.csv,1, STATIC
51,0,0,1534343303_25.csv,1, STATIC
52,1,0,1534343303_25.csv,1, STATIC
53,0,0,1534343303_25.csv,1, STATIC
54,0,0,1534343303_25.csv,1, STATIC
55,1,0,1534343303_25.csv,1, STATIC
56,1,0,1534343303_25.csv,1, STATIC
57,1,0,1534343303_25.csv,1, STATIC
58,1,0,1534343303_25.csv,1, STATIC
59,1,0,1534343303_25.csv,1, STATIC
60,1,0,1534343303_25.csv,1, STATIC
61,1,0,1534343303_25.csv,1, STATIC
62,1,0,1534343303_25.csv,1, STATIC
63,0,1,1534343303_25.csv,1, STATIC
64,1,1,1534343303_25.csv,1, STATIC
65,1,0,1534343303_25.csv,1, STATIC
66,1,1,1534343303_25.csv,1, STATIC
67,0,0,1534343303_25.csv,1, STATIC
68,0,0,1534343303_25.csv,1, STATIC
69,1,1,1534343303_25.csv,1, STATIC
70,1,0,1534343303_25.csv,1, STATIC
71,1,0,1534343303_25.csv,1, STATIC
72,1,1,1534343303_25.csv,1, STATIC
73,0,1,1534343303_25.csv,1, STATIC
74,0,1,1534343303_25.csv,1, STATIC
75,0,0,1534343303_25.csv,1, STATIC
76,1,0,1534343303_25.csv,1, STATIC
77,1,0,1534343303_25.csv,1, STATIC
78,0,0,1534343303_25.csv,1, STATIC
79,0,0,1534343303_25.csv,1, STATIC
80,0,1,1534343303_25.csv,1, STATIC
81,1,0,1534343303_25.csv,1, STATIC
82,0,0,1534343303_25.csv,1, STATIC
83,0,1,1534343303_25.csv,1, STATIC
84,0,0,1534343303_25.csv,1, STATIC
85,0,0,1534343303_25.csv,1, STATIC
86,0,0,1534343303_25.csv,1, STATIC
87,1,0,1534343303_25.csv,1, STATIC
88,1,0,1534343303_25.csv,1, STATIC
89,1,0,1534343303_25.csv,1, STATIC
90,1,0,1534343303_25.csv,1, STATIC
91,1,1,1534343303_25.csv,1, STATIC
92,1,1,1534343303_25.csv,1, STATIC
93,0,0,1534343303_25.csv,1, STATIC
94,0,0,1534343303_25.csv,1, STATIC
95,0,1,1534343303_25.csv,1, STATIC
96,1,0,1534343303_25.csv,1, STATIC
97,1,1,1534343303_25.csv,1, STATIC
98,1,1,1534343303_25.csv,1, STATIC
99,1,0,1534343303_25.csv,1, STATIC
0,1,0,1534336511_5.csv,1, STATIC
1,1,1,1534336511_5.csv,1, STATIC
2,1,0,1534336511_5.csv,1, STATIC
3,1,0,1534336511_5.csv,1, STATIC
4,1,0,1534336511_5.csv,1, STATIC
5,0,0,1534336511_5.csv,1, STATIC
6,0,0,1534336511_5.csv,1, STATIC
7,0,0,1534336511_5.csv,1, STATIC
8,1,0,1534336511_5.csv,1, STATIC
9,0,1,1534336511_5.csv,1, STATIC
10,0,0,1534336511_5.csv,1, STATIC
11,1,1,1534336511_5.csv,1, STATIC
12,0,0,1534336511_5.csv,1, STATIC
13,0,0,1534336511_5.csv,1, STATIC
14,0,0,1534336511_5.csv,1, STATIC
15,0,1,1534336511_5.csv,1, STATIC
16,1,0,1534336511_5.csv,1, STATIC
17,0,0,1534336511_5.csv,1, STATIC
18,0,1,1534336511_5.csv,1, STATIC
19,1,0,1534336511_5.csv,1, STATIC
20,0,0,1534336511_5.csv,1, STATIC
21,1,0,1534336511_5.csv,1, STATIC
22,0,1,1534336511_5.csv,1, STATIC
23,0,0,1534336511_5.csv,1, STATIC
24,1,0,1534336511_5.csv,1, STATIC
25,1,1,1534336511_5.csv,1, STATIC
26,1,1,1534336511_5.csv,1, STATIC
27,1,0,1534336511_5.csv,1, STATIC
28,1,1,1534336511_5.csv,1, STATIC
29,1,0,1534336511_5.csv,1, STATIC
30,1,1,1534336511_5.csv,1, STATIC
31,1,0,1534336511_5.csv,1, STATIC
32,1,1,1534336511_5.csv,1, STATIC
33,0,1,1534336511_5.csv,1, STATIC
34,1,0,1534336511_5.csv,1, STATIC
35,1,0,1534336511_5.csv,1, STATIC
36,1,0,1534336511_5.csv,1, STATIC
37,0,0,1534336511_5.csv,1, STATIC
38,1,0,1534336511_5.csv,1, STATIC
39,1,0,1534336511_5.csv,1, STATIC
40,1,0,1534336511_5.csv,1, STATIC
41,0,0,1534336511_5.csv,1, STATIC
42,0,0,1534336511_5.csv,1, STATIC
43,0,0,1534336511_5.csv,1, STATIC
44,1,1,1534336511_5.csv,1, STATIC
45,1,1,1534336511_5.csv,1, STATIC
46,1,0,1534336511_5.csv,1, STATIC
47,0,0,1534336511_5.csv,1, STATIC
48,0,0,1534336511_5.csv,1, STATIC
49,1,0,1534336511_5.csv,1, STATIC
50,0,0,1534336511_5.csv,1, STATIC
51,1,0,1534336511_5.csv,1, STATIC
52,1,1,1534336511_5.csv,1, STATIC
53,1,0,1534336511_5.csv,1, STATIC
54,1,0,1534336511_5.csv,1, STATIC
55,0,0,1534336511_5.csv,1, STATIC
56,1,0,1534336511_5.csv,1, STATIC
57,1,0,1534336511_5.csv,1, STATIC
58,0,0,1534336511_5.csv,1, STATIC
59,0,0,1534336511_5.csv,1, STATIC
60,1,1,1534336511_5.csv,1, STATIC
61,1,0,1534336511_5.csv,1, STATIC
62,1,0,1534336511_5.csv,1, STATIC
63,1,1,1534336511_5.csv,1, STATIC
64,1,0,1534336511_5.csv,1, STATIC
65,1,0,1534336511_5.csv,1, STATIC
66,1,1,1534336511_5.csv,1, STATIC
67,1,0,1534336511_5.csv,1, STATIC
68,1,0,1534336511_5.csv,1, STATIC
69,1,0,1534336511_5.csv,1, STATIC
70,0,0,1534336511_5.csv,1, STATIC
71,1,0,1534336511_5.csv,1, STATIC
72,0,1,1534336511_5.csv,1, STATIC
73,1,1,1534336511_5.csv,1, STATIC
74,1,1,1534336511_5.csv,1, STATIC
75,1,0,1534336511_5.csv,1, STATIC
76,1,0,1534336511_5.csv,1, STATIC
77,1,1,1534336511_5.csv,1, STATIC
78,1,0,1534336511_5.csv,1, STATIC
79,1,0,1534336511_5.csv,1, STATIC
80,1,1,1534336511_5.csv,1, STATIC
81,1,0,1534336511_5.csv,1, STATIC
82,0,0,1534336511_5.csv,1, STATIC
83,0,0,1534336511_5.csv,1, STATIC
84,0,1,1534336511_5.csv,1, STATIC
85,1,0,1534336511_5.csv,1, STATIC
86,1,0,1534336511_5.csv,1, STATIC
87,1,0,1534336511_5.csv,1, STATIC
88,1,0,1534336511_5.csv,1, STATIC
89,0,0,1534336511_5.csv,1, STATIC
90,1,0,1534336511_5.csv,1, STATIC
91,0,1,1534336511_5.csv,1, STATIC
92,0,1,1534336511_5.csv,1, STATIC
93,0,1,1534336511_5.csv,1, STATIC
94,0,1,1534336511_5.csv,1, STATIC
95,0,1,1534336511_5.csv,1, STATIC
96,0,0,1534336511_5.csv,1, STATIC
97,0,1,1534336511_5.csv,1, STATIC
98,0,1,1534336511_5.csv,1, STATIC
99,1,0,1534336511_5.csv,1, STATIC
0,1,1,1534336096_1.csv,1, STATIC
1,1,1,1534336096_1.csv,1, STATIC
2,1,1,1534336096_1.csv,1, STATIC
3,1,0,1534336096_1.csv,1, STATIC
4,1,1,1534336096_1.csv,1, STATIC
5,1,1,1534336096_1.csv,1, STATIC
6,1,1,1534336096_1.csv,1, STATIC
7,1,1,1534336096_1.csv,1, STATIC
8,1,1,1534336096_1.csv,1, STATIC
9,1,0,1534336096_1.csv,1, STATIC
10,1,0,1534336096_1.csv,1, STATIC
11,1,1,1534336096_1.csv,1, STATIC
12,1,0,1534336096_1.csv,1, STATIC
13,0,0,1534336096_1.csv,1, STATIC
14,1,0,1534336096_1.csv,1, STATIC
15,1,0,1534336096_1.csv,1, STATIC
16,1,0,1534336096_1.csv,1, STATIC
17,0,1,1534336096_1.csv,1, STATIC
18,0,0,1534336096_1.csv,1, STATIC
19,1,1,1534336096_1.csv,1, STATIC
20,1,0,1534336096_1.csv,1, STATIC
21,1,0,1534336096_1.csv,1, STATIC
22,1,0,1534336096_1.csv,1, STATIC
23,0,1,1534336096_1.csv,1, STATIC
24,0,0,1534336096_1.csv,1, STATIC
25,0,0,1534336096_1.csv,1, STATIC
26,1,0,1534336096_1.csv,1, STATIC
27,1,0,1534336096_1.csv,1, STATIC
28,1,0,1534336096_1.csv,1, STATIC
29,0,0,1534336096_1.csv,1, STATIC
30,0,1,1534336096_1.csv,1, STATIC
31,0,0,1534336096_1.csv,1, STATIC
32,1,0,1534336096_1.csv,1, STATIC
33,1,1,1534336096_1.csv,1, STATIC
34,1,1,1534336096_1.csv,1, STATIC
35,1,0,1534336096_1.csv,1, STATIC
36,1,0,1534336096_1.csv,1, STATIC
37,1,0,1534336096_1.csv,1, STATIC
38,1,1,1534336096_1.csv,1, STATIC
39,1,0,1534336096_1.csv,1, STATIC
40,1,1,1534336096_1.csv,1, STATIC
41,1,0,1534336096_1.csv,1, STATIC
42,0,0,1534336096_1.csv,1, STATIC
43,0,1,1534336096_1.csv,1, STATIC
44,0,1,1534336096_1.csv,1, STATIC
45,0,0,1534336096_1.csv,1, STATIC
46,0,0,1534336096_1.csv,1, STATIC
47,1,0,1534336096_1.csv,1, STATIC
48,1,0,1534336096_1.csv,1, STATIC
49,1,0,1534336096_1.csv,1, STATIC
50,0,0,1534336096_1.csv,1, STATIC
51,1,0,1534336096_1.csv,1, STATIC
52,1,1,1534336096_1.csv,1, STATIC
53,1,0,1534336096_1.csv,1, STATIC
54,1,0,1534336096_1.csv,1, STATIC
55,0,0,1534336096_1.csv,1, STATIC
56,1,0,1534336096_1.csv,1, STATIC
57,1,0,1534336096_1.csv,1, STATIC
58,0,0,1534336096_1.csv,1, STATIC
59,0,0,1534336096_1.csv,1, STATIC
60,0,0,1534336096_1.csv,1, STATIC
61,0,0,1534336096_1.csv,1, STATIC
62,1,0,1534336096_1.csv,1, STATIC
63,1,0,1534336096_1.csv,1, STATIC
64,1,0,1534336096_1.csv,1, STATIC
65,1,0,1534336096_1.csv,1, STATIC
66,1,0,1534336096_1.csv,1, STATIC
67,1,0,1534336096_1.csv,1, STATIC
68,0,0,1534336096_1.csv,1, STATIC
69,0,0,1534336096_1.csv,1, STATIC
70,0,1,1534336096_1.csv,1, STATIC
71,0,1,1534336096_1.csv,1, STATIC
72,0,1,1534336096_1.csv,1, STATIC
73,0,0,1534336096_1.csv,1, STATIC
74,1,0,1534336096_1.csv,1, STATIC
75,0,1,1534336096_1.csv,1, STATIC
76,0,0,1534336096_1.csv,1, STATIC
77,0,0,1534336096_1.csv,1, STATIC
78,0,0,1534336096_1.csv,1, STATIC
79,1,0,1534336096_1.csv,1, STATIC
80,1,0,1534336096_1.csv,1, STATIC
81,1,1,1534336096_1.csv,1, STATIC
82,1,0,1534336096_1.csv,1, STATIC
83,1,0,1534336096_1.csv,1, STATIC
84,1,1,1534336096_1.csv,1, STATIC
85,0,0,1534336096_1.csv,1, STATIC
86,0,0,1534336096_1.csv,1, STATIC
87,1,1,1534336096_1.csv,1, STATIC
88,0,0,1534336096_1.csv,1, STATIC
89,0,0,1534336096_1.csv,1, STATIC
90,1,0,1534336096_1.csv,1, STATIC
91,1,0,1534336096_1.csv,1, STATIC
92,1,0,1534336096_1.csv,1, STATIC
93,0,1,1534336096_1.csv,1, STATIC
94,0,0,1534336096_1.csv,1, STATIC
95,0,0,1534336096_1.csv,1, STATIC
96,1,1,1534336096_1.csv,1, STATIC
97,1,0,1534336096_1.csv,1, STATIC
98,1,0,1534336096_1.csv,1, STATIC
99,1,0,1534336096_1.csv,1, STATIC
0,0,0,1534336062_10.csv,1, STATIC
1,1,1,1534336062_10.csv,1, STATIC
2,1,1,1534336062_10.csv,1, STATIC
3,0,0,1534336062_10.csv,1, STATIC
4,1,1,1534336062_10.csv,1, STATIC
5,1,1,1534336062_10.csv,1, STATIC
6,1,1,1534336062_10.csv,1, STATIC
7,1,1,1534336062_10.csv,1, STATIC
8,1,1,1534336062_10.csv,1, STATIC
9,1,0,1534336062_10.csv,1, STATIC
10,1,0,1534336062_10.csv,1, STATIC
11,1,1,1534336062_10.csv,1, STATIC
12,1,0,1534336062_10.csv,1, STATIC
13,0,0,1534336062_10.csv,1, STATIC
14,1,0,1534336062_10.csv,1, STATIC
15,1,0,1534336062_10.csv,1, STATIC
16,1,0,1534336062_10.csv,1, STATIC
17,1,0,1534336062_10.csv,1, STATIC
18,1,0,1534336062_10.csv,1, STATIC
19,0,0,1534336062_10.csv,1, STATIC
20,1,0,1534336062_10.csv,1, STATIC
21,1,0,1534336062_10.csv,1, STATIC
22,1,0,1534336062_10.csv,1, STATIC
23,1,0,1534336062_10.csv,1, STATIC
24,1,0,1534336062_10.csv,1, STATIC
25,1,0,1534336062_10.csv,1, STATIC
26,1,0,1534336062_10.csv,1, STATIC
27,0,0,1534336062_10.csv,1, STATIC
28,1,0,1534336062_10.csv,1, STATIC
29,1,1,1534336062_10.csv,1, STATIC
30,1,1,1534336062_10.csv,1, STATIC
31,1,0,1534336062_10.csv,1, STATIC
32,1,0,1534336062_10.csv,1, STATIC
33,1,1,1534336062_10.csv,1, STATIC
34,1,1,1534336062_10.csv,1, STATIC
35,1,0,1534336062_10.csv,1, STATIC
36,1,0,1534336062_10.csv,1, STATIC
37,1,0,1534336062_10.csv,1, STATIC
38,1,1,1534336062_10.csv,1, STATIC
39,1,0,1534336062_10.csv,1, STATIC
40,1,1,1534336062_10.csv,1, STATIC
41,1,0,1534336062_10.csv,1, STATIC
42,1,0,1534336062_10.csv,1, STATIC
43,1,1,1534336062_10.csv,1, STATIC
44,1,0,1534336062_10.csv,1, STATIC
45,1,0,1534336062_10.csv,1, STATIC
46,1,0,1534336062_10.csv,1, STATIC
47,1,0,1534336062_10.csv,1, STATIC
48,1,0,1534336062_10.csv,1, STATIC
49,1,0,1534336062_10.csv,1, STATIC
50,0,0,1534336062_10.csv,1, STATIC
